sub	ses	task	run	n_volumes	mean_fd_p	median_fd_p	max_fd_p	prop_fd_p_over_thresh	n_fd_p_over_thresh	mean_dvars	site	avg_en	exclude_euler	exclude_mriqc	exclude	exclude_reason
sub-ADNI003S6259	ses-M000	task-rest		197	0.1386092192003419	0.1091420183164986	0.4575380055775823	0.0	0	1.165685923469388	3	-24.0	0	0	0	
sub-ADNI003S6259	ses-M048	task-rest		197	0.0868862582383521	0.0840314574254485	0.2754531012258437	0.0	0	1.322328918367347	3	-29.0	0	0	0	
sub-ADNI003S6260	ses-M000	task-rest		197	0.2504610277945889	0.2286286507828068	0.6467388227886144	0.0	0	1.2797894336734694	3	-5.0	0	0	0	
sub-ADNI003S6260	ses-M012	task-rest		197	0.1031610188346369	0.0867081887995203	0.4809809300302093	0.0	0	1.1640496785714285	3	-8.0	0	0	0	
sub-ADNI003S6260	ses-M048	task-rest		197	0.0654795156460472	0.0553199994490538	0.3406135453361562	0.0	0	1.209286831632653	3	-10.0	0	0	0	
sub-ADNI003S6264	ses-M000	task-rest		197	0.2195785381344218	0.1375808741083799	2.2950188086730554	0.0406091370558375	8	1.238957198979592	3	-35.0	0	0	0	
sub-ADNI003S6268	ses-M000	task-rest		197	0.1533942428451014	0.1037566523385299	0.871724771354702	0.0050761421319796	1	1.0673547908163266	3	-35.0	0	0	0	
sub-ADNI003S6268	ses-M012	task-rest		197	0.1348568677060664	0.1092386716599784	0.980691873297792	0.0050761421319796	1	1.1948428469387753	3	-14.0	0	0	0	
sub-ADNI003S6268	ses-M036	task-rest		197	0.08256924851209	0.0725148694299185	0.3269485845822242	0.0	0	1.102009198979592	3	-9.0	0	0	0	
sub-ADNI003S6268	ses-M048	task-rest		197	0.1052463144250169	0.0853194015456684	0.4647255117857485	0.0	0	1.190449780612245	3	-14.0	0	0	0	
sub-ADNI003S6307	ses-M000	task-rest		197	0.1866086472008772	0.1616546197886176	0.5814101502558844	0.0	0	1.2122429795918368	3	-15.0	0	0	0	
sub-ADNI003S6307	ses-M012	task-rest		197	0.1757303290943027	0.1303814271479364	0.5983452172185372	0.0	0	1.231419336734694	3	-17.0	0	0	0	
sub-ADNI003S6307	ses-M048	task-rest		197	0.1605572045292787	0.123769718589056	0.6906515345659671	0.0	0	1.154065081632653	3	-14.0	0	0	0	
sub-ADNI003S6432	ses-M000	task-rest		197	0.2496450764632746	0.2025243807169683	1.2745948475150346	0.0253807106598984	5	1.15072206122449	3	-18.0	0	0	0	
sub-ADNI003S6432	ses-M012	task-rest		197	0.1700325008079381	0.1313850760598726	0.8617335662733908	0.0101522842639593	2	1.0959753163265304	3	-28.0	0	0	0	
sub-ADNI003S6479	ses-M012	task-rest		197	0.2623585554300607	0.2102444249121965	1.1520092512291915	0.015228426395939	3	1.2247563673469388	3	-27.0	0	0	0	
sub-ADNI003S6644	ses-M000	task-rest		197	0.3221930140767755	0.2949120537900856	1.0636025632703563	0.0101522842639593	2	1.2049530051020405	3	-21.0	0	0	0	
sub-ADNI003S6915	ses-M000	task-rest		197	0.1401587489554102	0.1163855362818796	0.7020918297652636	0.0	0	1.2075769591836736	3	-9.0	0	0	0	
sub-ADNI003S6924	ses-M000	task-rest		197	0.1229434869853054	0.0986456743733624	0.973587630706196	0.0050761421319796	1	1.3191471479591836	3	-3.0	0	0	0	
sub-ADNI003S6954	ses-M000	task-rest		197	0.1598500818580044	0.1232751463223995	0.6196518570066067	0.0	0	1.1176859234693877	3	-9.0	0	0	0	
sub-ADNI003S6959	ses-M000	task-rest		197	0.1987660621190929	0.1292965890014463	1.673813519079797	0.0253807106598984	5	1.102259551020408	3	-10.0	0	0	0	
sub-ADNI003S6996	ses-M000	task-rest		197	0.0969364597412996	0.0823058565855903	0.4801110349623465	0.0	0	1.1521098112244896	3	-6.0	0	0	0	
sub-ADNI003S7010	ses-M000	task-rest		197	0.062837343435464	0.050120563105945	0.4878112155038061	0.0	0	1.145343897959184	3	-3.0	0	0	0	
sub-ADNI005S0602	ses-M138	task-rest		200	0.0673852137266674	0.0565895136020929	1.069814684309831	0.005	1	0.9902378341708542	5	-29.0	0	0	0	
sub-ADNI005S0610	ses-M132	task-rest		200	0.2381796815485189	0.2243241867144289	0.8697487454984282	0.005	1	1.1863180502512565	5	-43.0	0	0	0	
sub-ADNI005S4185	ses-M072	task-rest		200	0.145692011212536	0.1084495592419066	0.8420252254628608	0.01	2	0.9910668341708542	5	-45.0	0	0	0	
sub-ADNI005S4185	ses-M084	task-rest		200	0.0822332385910769	0.0697667634417309	0.8604170603273393	0.005	1	0.844542	5	-36.0	0	0	0	
sub-ADNI005S6084	ses-M000	task-rest		200	0.0937125110247718	0.0702980111357425	0.8685989941323669	0.005	1	1.0505244371859297	5	-45.0	0	0	0	
sub-ADNI005S6393	ses-M054	task-rest		200	0.1153361436348459	0.097042199980026	0.889308622895347	0.005	1	1.1986420050251256	5	-6.0	0	0	0	
sub-ADNI005S6427	ses-M000	task-rest		200	0.1028338777966518	0.0700456786115823	0.5581073145788931	0.0	0	0.8917762663316582	5	-10.0	0	0	0	
sub-ADNI006S0498	ses-M108	task-rest		200	0.2623683888974918	0.2192331278170889	0.8438158173212217	0.01	2	1.0915867989949748	6	-15.0	0	0	0	
sub-ADNI006S0498	ses-M132	task-rest		197	0.1628852552030115	0.125696010414745	0.9607348963372218	0.0050761421319796	1	1.0763637346938777	6	-35.0	0	0	0	
sub-ADNI006S0498	ses-M156	task-rest		197	0.1677788750756367	0.1330020757667618	1.1637029873467934	0.0101522842639593	2	0.9317517959183674	6	-14.0	0	0	0	
sub-ADNI006S0731	ses-M084	task-rest		140	0.1681896273231619	0.1433154395814967	1.1039532610187834	0.0071428571428571	1	1.1847523669064748	6	-5.0	0	0	0	
sub-ADNI006S0731	ses-M108	task-rest		200	0.2712935101478536	0.2474337118838637	0.8671531848243614	0.01	2	1.4803303567839194	6	-15.0	0	0	0	
sub-ADNI006S0731	ses-M132	task-rest		197	0.2072562005888704	0.159469348234393	1.2261837205850794	0.0253807106598984	5	1.4285432448979594	6	-20.0	0	0	0	
sub-ADNI006S0731	ses-M156	task-rest		197	0.3121058752685811	0.2331176227991971	2.9812678193520528	0.0609137055837563	12	1.3863087551020403	6	-29.0	0	0	0	
sub-ADNI006S4150	ses-M000	task-rest		140	0.1654653934987874	0.1557585383012185	0.4560100325400334	0.0	0	1.4422864244604314	6	-7.0	0	0	0	
sub-ADNI006S4150	ses-M003	task-rest		140	0.2025227662247202	0.2080542355361821	0.4567835744880776	0.0	0	1.351524366906475	6	-6.0	0	0	0	
sub-ADNI006S4150	ses-M006	task-rest		140	0.1967411172930213	0.1805710192523636	0.5562626671927815	0.0	0	1.3386112086330937	6	-7.0	0	0	0	
sub-ADNI006S4150	ses-M012	task-rest		140	0.1900563211238938	0.1685676314413894	0.5518950419586434	0.0	0	1.3675490287769785	6	-9.0	0	0	0	
sub-ADNI006S4150	ses-M024	task-rest		140	0.1618380906953837	0.1545877676535488	0.4322014721743779	0.0	0	1.4169677769784172	6	-17.0	0	0	0	
sub-ADNI006S4150	ses-M048	task-rest		200	0.3034153561991657	0.2772039165662506	0.8674366429630285	0.005	1	1.2499569698492463	6	-15.0	0	0	0	
sub-ADNI006S4153	ses-M000	task-rest		140	0.1690356787939098	0.1419938107163507	0.9011868673006544	0.0071428571428571	1	1.3850135323741009	6	-14.0	0	0	0	
sub-ADNI006S4153	ses-M003	task-rest		140	0.4024368448650038	0.3097710975889005	1.424064478245589	0.1142857142857142	16	1.3408348417266185	6	-19.0	0	0	0	
sub-ADNI006S4153	ses-M006	task-rest		140	0.2673671380354949	0.1865988373712196	1.4753386830344837	0.05	7	1.325281597122302	6	-12.0	0	0	0	
sub-ADNI006S4153	ses-M012	task-rest		140	0.2013132137271981	0.1552517285955276	1.0609927708531277	0.0142857142857142	2	1.3100916115107917	6	-13.0	0	0	0	
sub-ADNI006S4153	ses-M024	task-rest		140	0.1526136807842976	0.1028421658191689	1.0797540204552505	0.0071428571428571	1	1.279893784172662	6	-10.0	0	0	0	
sub-ADNI006S4192	ses-M000	task-rest		140	0.1874877941275034	0.1491362642727814	0.6030262361405934	0.0	0	1.2407878489208637	6	-35.0	0	0	0	
sub-ADNI006S4192	ses-M003	task-rest		140	0.1222885420144097	0.1112432710624277	0.317586102117009	0.0	0	1.1710082014388488	6	-20.0	0	0	0	
sub-ADNI006S4192	ses-M006	task-rest		140	0.1052942255619725	0.0875365768976894	0.3304943053309746	0.0	0	1.4660567194244605	6	-12.0	0	0	0	
sub-ADNI006S4192	ses-M012	task-rest		140	0.1928677302445882	0.1700679808284278	0.5145735292133764	0.0	0	1.1899038057553954	6	-24.0	0	0	0	
sub-ADNI006S4192	ses-M024	task-rest		140	0.2213961224388343	0.1541313440133574	0.8830882198883852	0.0285714285714285	4	1.4089009496402878	6	-19.0	0	0	0	
sub-ADNI006S4346	ses-M000	task-rest		140	0.2287389766815084	0.1581533435989502	1.0101129314713395	0.0357142857142857	5	1.3098935971223022	6	-4.0	0	0	0	
sub-ADNI006S4346	ses-M003	task-rest		140	0.2040745862560699	0.1610516279264607	0.7242304600165616	0.0	0	1.373673079136691	6	-10.0	0	0	0	
sub-ADNI006S4346	ses-M006	task-rest		140	0.2011160658097577	0.1488527778213003	1.0020408231379447	0.0071428571428571	1	1.410606043165468	6	-5.0	0	0	0	
sub-ADNI006S4346	ses-M012	task-rest		140	0.1843352047063519	0.1656475824069805	0.5952384620023624	0.0	0	1.3202254532374105	6	-10.0	0	0	0	
sub-ADNI006S4357	ses-M000	task-rest		140	0.201069184694223	0.1731775209724614	1.3015239690381368	0.0142857142857142	2	1.2102388561151076	6	-13.0	0	0	0	
sub-ADNI006S4357	ses-M003	task-rest		140	0.1523780871449	0.1355386283207363	0.8385097044764216	0.0071428571428571	1	1.2806030503597123	6	-3.0	0	0	0	
sub-ADNI006S4357	ses-M006	task-rest		140	0.1824622811331963	0.1511915495408843	1.0064608006021751	0.0142857142857142	2	1.2585459352517985	6	-15.0	0	0	0	
sub-ADNI006S4357	ses-M012	task-rest		140	0.1443982973441371	0.1301733019947072	0.5470952863769718	0.0	0	1.197717892086331	6	-6.0	0	0	0	
sub-ADNI006S4357	ses-M024	task-rest		140	0.1663586187596123	0.1460242100385089	0.4956528106346676	0.0	0	1.179000273381295	6	-12.0	0	0	0	
sub-ADNI006S4357	ses-M048	task-rest		200	0.2715661315708577	0.248914982746175	0.7214326960121533	0.0	0	1.0139714723618092	6	-8.0	0	0	0	
sub-ADNI006S4357	ses-M072	task-rest		197	0.1104631370759049	0.1023165084255905	0.7024277432163225	0.0	0	1.2029727806122448	6	-14.0	0	0	0	
sub-ADNI006S4363	ses-M000	task-rest		140	0.2224349732190167	0.1707544503415057	1.13645030219962	0.0214285714285714	3	1.1779111870503598	6	-14.0	0	0	0	
sub-ADNI006S4363	ses-M003	task-rest		140	0.2088620137448309	0.1688098668905827	0.7468214839759665	0.0	0	1.1915913381294962	6	-9.0	0	0	0	
sub-ADNI006S4363	ses-M006	task-rest		140	0.3239442913434062	0.2383873753873215	1.40099223889047	0.0642857142857142	9	1.196050820143885	6	-14.0	0	0	0	
sub-ADNI006S4363	ses-M012	task-rest		140	0.1778241205984652	0.1488971539273885	0.6705716671872436	0.0	0	1.3013695755395684	6	-7.0	0	0	0	
sub-ADNI006S4363	ses-M024	task-rest		140	0.2319674655119728	0.1750936425243355	0.9354055649388194	0.0285714285714285	4	1.3770864676258994	6	-7.0	0	0	0	
sub-ADNI006S4515	ses-M000	task-rest		140	0.1997283108869998	0.1588735867021861	0.8279491055025934	0.0142857142857142	2	1.2872480863309352	6	-12.0	0	0	0	
sub-ADNI006S4515	ses-M003	task-rest		140	0.3305880835233763	0.2541771863363434	2.189133153681196	0.0857142857142857	12	1.3789713812949642	6	-14.0	0	0	0	
sub-ADNI006S4515	ses-M006	task-rest		140	0.4167525923708999	0.3331525075159272	2.844351945839549	0.0714285714285714	10	1.25681626618705	6	-7.0	0	0	0	
sub-ADNI006S4515	ses-M012	task-rest		140	0.377451365329376	0.2094082307307508	2.698174960333303	0.1142857142857142	16	1.233278676258993	6	-17.0	0	0	0	
sub-ADNI006S4515	ses-M024	task-rest		200	0.5698609885179267	0.3634958789473044	3.837115718038211	0.195	39	1.3199737437185928	6	-12.0	0	0	0	
sub-ADNI006S4546	ses-M000	task-rest		140	0.3799080739342382	0.3630510850823533	1.084728783306759	0.0214285714285714	3	1.2731464460431654	6	-14.0	0	0	0	
sub-ADNI006S4546	ses-M003	task-rest		140	0.5772703344892771	0.440445836124285	3.621836625588963	0.2071428571428571	29	1.2901102230215826	6	-18.0	0	0	0	
sub-ADNI006S4546	ses-M006	task-rest		140	0.4746392357089806	0.3184529582724131	2.9936080435041617	0.1357142857142857	19	1.2871787122302158	6	-11.0	0	0	0	
sub-ADNI006S4679	ses-M000	task-rest		140	0.344751420319413	0.323502007780793	0.956418906316774	0.0357142857142857	5	1.1580851007194242	6	-8.0	0	0	0	
sub-ADNI006S4679	ses-M006	task-rest		140	0.2658909570797487	0.235627122998006	0.8063589517691462	0.0071428571428571	1	1.2686993956834531	6	-14.0	0	0	0	
sub-ADNI006S4679	ses-M012	task-rest		140	0.3794448891930648	0.3210216764898134	1.0246175366868355	0.0642857142857142	9	1.1079251582733811	6	-11.0	0	0	0	
sub-ADNI006S4679	ses-M024	task-rest		200	0.4423102436190199	0.408471095831994	1.336592873796088	0.085	17	1.1879277085427136	6	-12.0	0	0	0	
sub-ADNI006S4713	ses-M000	task-rest		140	0.1441885429074366	0.1108889201721524	0.8451197457111231	0.0071428571428571	1	1.2904848417266188	6	-23.0	0	0	0	
sub-ADNI006S4713	ses-M003	task-rest		140	0.1468136178969895	0.1251296771239974	0.5693462348406394	0.0	0	1.3602274244604315	6	-17.0	0	0	0	
sub-ADNI006S4713	ses-M006	task-rest		140	0.160742340569411	0.1546762606411846	0.417045319504135	0.0	0	1.3717202805755395	6	-14.0	0	0	0	
sub-ADNI006S4713	ses-M012	task-rest		140	0.1541323369142282	0.1388568698191465	0.6091370542702107	0.0	0	1.491081654676259	6	-12.0	0	0	0	
sub-ADNI006S4713	ses-M024	task-rest		200	0.1455701282273835	0.133268650286598	0.5112969610390227	0.0	0	1.1855557085427135	6	-15.0	0	0	0	
sub-ADNI006S4713	ses-M048	task-rest		200	0.2368905173255386	0.2101718094160337	1.1404586734286586	0.01	2	1.3152883417085428	6	-10.0	0	0	0	
sub-ADNI006S4713	ses-M090	task-rest		197	0.2180085133317118	0.1761329169123577	0.7994904633413187	0.0	0	1.4525920357142856	6	-23.0	0	0	0	
sub-ADNI006S4713	ses-M108	task-rest		197	0.140248802564585	0.1197550780801942	0.5869813995447926	0.0	0	1.5017251020408164	6	-24.0	0	0	0	
sub-ADNI006S4867	ses-M000	task-rest		140	0.1826472521434258	0.1428778047480928	0.8620723957092903	0.0142857142857142	2	0.9330469856115108	6	-6.0	0	0	0	
sub-ADNI006S4867	ses-M003	task-rest		140	0.1559308909390523	0.1378034860219499	0.7313715935646149	0.0	0	1.1932548848920863	6	-13.0	0	0	0	
sub-ADNI006S4867	ses-M006	task-rest		140	0.1300846348321357	0.1208651824238808	0.3857256076185779	0.0	0	1.1238369496402876	6	-12.0	0	0	0	
sub-ADNI006S4867	ses-M012	task-rest		140	0.2394114269199843	0.1920908377556769	0.7533798510156906	0.0	0	1.235585223021583	6	-20.0	0	0	0	
sub-ADNI006S5153	ses-M000	task-rest		140	0.3896248065407785	0.3602423371284455	1.1945289531333434	0.0428571428571428	6	1.178891561151079	6	-10.0	0	0	0	
sub-ADNI006S5153	ses-M003	task-rest		140	0.2768441222228171	0.2118550539280003	1.3928023397759466	0.0428571428571428	6	1.3321233597122304	6	-7.0	0	0	0	
sub-ADNI006S5153	ses-M024	task-rest		200	0.4655271316099176	0.4097295850777191	1.8949164028636607	0.125	25	1.2429269698492462	6	-16.0	0	0	0	
sub-ADNI006S6209	ses-M000	task-rest		197	0.268621962078485	0.228838079926291	1.062941208797614	0.0101522842639593	2	1.1959047857142855	6	-11.0	0	0	0	
sub-ADNI006S6209	ses-M012	task-rest		197	0.244963569714088	0.2026265469717532	1.281414182645736	0.0203045685279187	4	1.2243599489795916	6	-19.0	0	0	0	
sub-ADNI006S6209	ses-M048	task-rest		197	0.204749591841093	0.1877545035742422	0.7539878316479597	0.0	0	1.3403715153061224	6	-16.0	0	0	0	
sub-ADNI006S6234	ses-M000	task-rest		197	0.1227726561524577	0.1100163664846793	0.5459612820302602	0.0	0	1.1049344183673468	6	-15.0	0	0	0	
sub-ADNI006S6234	ses-M012	task-rest		197	0.0941182689841708	0.0864135093747039	0.2748155871434332	0.0	0	1.4913516071428567	6	-18.0	0	0	0	
sub-ADNI006S6234	ses-M042	task-rest		197	0.1314586449537145	0.1257931039514948	0.5714778265530999	0.0	0	1.5224920561224489	6	-18.0	0	0	0	
sub-ADNI006S6291	ses-M000	task-rest		197	0.1185975832381395	0.1089899559782533	0.383092012232937	0.0	0	1.288307719387755	6	-7.0	0	0	0	
sub-ADNI006S6291	ses-M012	task-rest		197	0.1704510647285766	0.1190633327995402	1.0171761345230854	0.0101522842639593	2	1.1655270561224491	6	-21.0	0	0	0	
sub-ADNI006S6291	ses-M054	task-rest		197	0.1713826934990389	0.1551027382723403	0.9000346375568578	0.0050761421319796	1	1.2346557448979592	6	-17.0	0	0	0	
sub-ADNI006S6375	ses-M000	task-rest		197	0.2561025044499928	0.2285504425420732	1.394085443919328	0.0101522842639593	2	1.2509363010204082	6	-17.0	0	0	0	
sub-ADNI006S6500	ses-M036	task-rest		197	0.1046873184557024	0.0893425895725165	0.6707850524365765	0.0	0	1.5013226734693876	6	-4.0	0	0	0	
sub-ADNI006S6651	ses-M000	task-rest		197	0.1426089966831787	0.1147935009573863	0.5030656857173045	0.0	0	1.135916362244898	6	-5.0	0	0	0	
sub-ADNI006S6651	ses-M036	task-rest		197	0.1821024057837013	0.1725354681389858	0.3962505347211986	0.0	0	1.3919386224489796	6	-11.0	0	0	0	
sub-ADNI006S6657	ses-M000	task-rest		197	0.2291250335957201	0.1828656415415182	1.0807929462722417	0.0050761421319796	1	1.2311495510204082	6	-18.0	0	0	0	
sub-ADNI006S6657	ses-M036	task-rest		197	0.1924076443656552	0.1756668790392269	1.3051221567465765	0.0050761421319796	1	1.1203179387755102	6	-23.0	0	0	0	
sub-ADNI006S6672	ses-M000	task-rest		197	0.2470359107991347	0.2075264649150738	0.8741541162609013	0.0050761421319796	1	1.4146515969387754	6	-14.0	0	0	0	
sub-ADNI006S6674	ses-M000	task-rest		197	0.1726100809200803	0.1267542780566003	1.2071782080083735	0.0101522842639593	2	1.29025556122449	6	-22.0	0	0	0	
sub-ADNI006S6677	ses-M000	task-rest		197	0.4717055679018014	0.3499614594335823	3.190912835715244	0.1421319796954314	28	1.164590030612245	6	-20.0	0	0	0	
sub-ADNI006S6681	ses-M030	task-rest		197	0.136131532762411	0.1138145710855701	0.7032592084040196	0.0	0	1.4048799846938778	6	-9.0	0	0	0	
sub-ADNI006S6682	ses-M000	task-rest		197	0.1932466220083338	0.1719899332721381	0.658033475109317	0.0	0	1.2674814795918368	6	-9.0	0	0	0	
sub-ADNI006S6682	ses-M030	task-rest		197	0.1971513800228587	0.1631138653860034	1.0646925521958155	0.0050761421319796	1	1.394044897959184	6	-11.0	0	0	0	
sub-ADNI006S6770	ses-M000	task-rest		197	0.2283262699685055	0.195598955265641	0.6314530915531988	0.0	0	1.3912046020408164	6	-21.0	0	0	0	
sub-ADNI006S6770	ses-M024	task-rest		197	0.3601727803686617	0.2932755787211726	1.9522449560514568	0.0609137055837563	12	1.2018146989795917	6	-12.0	0	0	0	
sub-ADNI006S6770	ses-M036	task-rest		197	0.3261284180458485	0.2811671025677923	1.301145260718079	0.0253807106598984	5	1.2947518418367348	6	-15.0	0	0	0	
sub-ADNI007S1222	ses-M132	task-rest		976	0.2924905485191703	0.2646684079271579	0.8358173839289513	0.0020491803278688	2	1.07806181025641	7	-75.0	0	0	0	
sub-ADNI007S1222	ses-M156	task-rest		976	0.3886384779944582	0.3641071976311116	1.2194544744718674	0.0604508196721311	59	1.0411323815384617	7	-82.0	0	0	0	
sub-ADNI007S2394	ses-M048	task-rest		200	0.1235130712223908	0.1172208770634957	0.4693906708553395	0.0	0	1.193514688442211	7	-28.0	0	0	0	
sub-ADNI007S2394	ses-M072	task-rest		976	0.1126306007459365	0.1033577133002812	0.6638554800756211	0.0	0	1.1343530164102564	7	-46.0	0	0	0	
sub-ADNI007S2394	ses-M084	task-rest		976	0.0722437538592596	0.0737158285336387	0.2190475780900715	0.0	0	1.1064649353846154	7	-50.0	0	0	0	
sub-ADNI007S2394	ses-M096	task-rest		976	0.0501746155030038	0.0467818822114395	0.2249170468693689	0.0	0	1.1956586512820513	7	-64.0	0	0	0	
sub-ADNI007S4387	ses-M072	task-rest		976	0.1961606770376644	0.1612434098441479	0.9526871308891194	0.0010245901639344	1	1.1280566574358977	7	-17.0	0	0	0	
sub-ADNI007S4387	ses-M084	task-rest		976	0.1493121423632535	0.1316218870034993	1.2359754654526889	0.0010245901639344	1	1.129395071794872	7	-38.0	0	0	0	
sub-ADNI007S4387	ses-M096	task-rest		976	0.2895535161895315	0.2321530427225103	2.1969615735403702	0.0348360655737704	34	1.0632376923076925	7	-28.0	0	0	0	
sub-ADNI007S4488	ses-M048	task-rest		200	0.2369523739970365	0.2008076485180025	0.846625970943683	0.005	1	1.0874326633165827	7	-7.0	0	0	0	
sub-ADNI007S4488	ses-M066	task-rest		976	0.2451280325807215	0.2113782958391772	1.84496745377372	0.0102459016393442	10	1.1270361876923076	7	-11.0	0	0	0	
sub-ADNI007S4488	ses-M078	task-rest		976	0.1507488783228888	0.1081158148189186	1.0092107565679669	0.0061475409836065	6	1.095208683076923	7	-12.0	0	0	0	
sub-ADNI007S4488	ses-M090	task-rest		976	0.1846555071092132	0.1548588150555016	1.113939790731724	0.0051229508196721	5	1.1337095682051284	7	-9.0	0	0	0	
sub-ADNI007S4516	ses-M048	task-rest		200	0.1385902481312631	0.091524342084831	1.436290430565534	0.01	2	0.6859496231155778	7	-9.0	0	0	0	
sub-ADNI007S4611	ses-M024	task-rest		200	0.1326919912478668	0.1141041179005452	0.5472977343927002	0.0	0	1.1362637236180906	7	-22.0	0	0	0	
sub-ADNI007S4611	ses-M048	task-rest		200	0.1358778984352366	0.1330860045743913	0.368829216882423	0.0	0	0.8199127386934671	7	-15.0	0	0	0	
sub-ADNI007S4620	ses-M024	task-rest		200	0.2434423796060361	0.2016750586394023	1.818510261986636	0.03	6	1.1366187989949748	7	-19.0	0	0	0	
sub-ADNI007S4620	ses-M066	task-rest		976	0.1396378235247678	0.1184846016136381	0.6111088784572799	0.0	0	1.0307206205128203	7	-44.0	0	0	0	
sub-ADNI007S4620	ses-M078	task-rest		976	0.2751040344858274	0.2503897430121434	0.7792541567230039	0.0	0	1.051652824615385	7	-35.0	0	0	0	
sub-ADNI007S4620	ses-M090	task-rest		976	0.3812930047902641	0.365805789763759	1.334117337419744	0.055327868852459	54	1.0792819456410256	7	-26.0	0	0	0	
sub-ADNI007S4637	ses-M024	task-rest		200	0.0486580705810842	0.0436616999848345	0.3019705838604038	0.0	0	0.9339719296482412	7	-17.0	0	0	0	
sub-ADNI007S4637	ses-M066	task-rest		976	0.045856893456921	0.0433734414929039	0.1579595601294242	0.0	0	1.059130564102564	7	-14.0	0	0	0	
sub-ADNI007S4637	ses-M078	task-rest		976	0.0619196707595782	0.0550067173547788	0.1853396985286686	0.0	0	1.0072286687179488	7	-24.0	0	0	0	
sub-ADNI007S4637	ses-M090	task-rest		976	0.0650135337571828	0.0604586105358589	0.3582550223195394	0.0	0	1.0761127723076924	7	-28.0	0	0	0	
sub-ADNI007S4637	ses-M126	task-rest		976	0.0547162842184182	0.049765181056661	0.2449751506657171	0.0	0	1.1042364235897435	7	-41.0	0	0	0	
sub-ADNI007S5265	ses-M024	task-rest		200	0.1711097883142285	0.1180375158252827	2.41327364966358	0.005	1	1.1971014271356784	7	-49.0	0	0	0	
sub-ADNI007S5265	ses-M048	task-rest		976	0.1830013889403548	0.1471433821461722	1.1169386273682034	0.0020491803278688	2	1.1190381846153843	7	-57.0	0	0	0	
sub-ADNI007S5265	ses-M060	task-rest		976	0.1760234050169639	0.1399722535311795	1.1526714254641257	0.0020491803278688	2	1.1299755210256408	7	-68.0	0	0	0	
sub-ADNI007S5265	ses-M072	task-rest		511	0.1825037083821727	0.1613359092411205	0.5594043108912302	0.0	0	1.150737650980392	7	-52.0	0	0	0	
sub-ADNI007S5265	ses-M096	task-rest		976	0.2535654716615561	0.2264441101052578	1.3872602400792933	0.0040983606557377	4	1.1029832543589746	7	-55.0	0	0	0	
sub-ADNI007S6120	ses-M000	task-rest		976	0.1578444765303944	0.1344838112454094	0.6781024151196866	0.0	0	1.085160736410257	7	-10.0	0	0	0	
sub-ADNI007S6120	ses-M012	task-rest		976	0.1263370123525548	0.1069937378418409	0.4592965303833295	0.0	0	1.071524202051282	7	-9.0	0	0	0	
sub-ADNI007S6255	ses-M000	task-rest		976	0.2431460290964077	0.2156518666606054	1.0456116948675953	0.0040983606557377	4	1.1545683435897436	7	-42.0	0	0	0	
sub-ADNI007S6255	ses-M012	task-rest		976	0.1629211402236884	0.1405505037938297	0.6570109814162	0.0	0	1.1183370471794871	7	-33.0	0	0	0	
sub-ADNI007S6255	ses-M024	task-rest		976	0.1883247650082032	0.1716478164282559	1.0422241970711112	0.0010245901639344	1	1.0646911005128208	7	-47.0	0	0	0	
sub-ADNI007S6310	ses-M000	task-rest		976	0.1361409384543699	0.1168582727966089	1.2181157479700004	0.0020491803278688	2	0.9673596328205128	7	-21.0	0	0	0	
sub-ADNI007S6310	ses-M024	task-rest		976	0.1807530198962152	0.1569377783641137	0.8426619249726343	0.0020491803278688	2	1.069111394871795	7	-23.0	0	0	0	
sub-ADNI007S6323	ses-M000	task-rest		976	0.0563569440995831	0.0476604259825551	0.3678936503427071	0.0	0	1.132265649230769	7	-14.0	0	0	0	
sub-ADNI007S6323	ses-M030	task-rest		976	0.0594976346692986	0.0493521439755468	0.2810336523791814	0.0	0	1.2040650266666666	7	-19.0	0	0	0	
sub-ADNI007S6341	ses-M000	task-rest		976	0.1266820254977274	0.103809282638064	0.5196092072501683	0.0	0	1.0985690092307694	7	-6.0	0	0	0	
sub-ADNI007S6341	ses-M012	task-rest		976	0.1312546721965495	0.1071655748657192	0.7059572665783755	0.0	0	1.1138922656410255	7	-9.0	0	0	0	
sub-ADNI007S6341	ses-M024	task-rest		976	0.132204264203605	0.106622896521023	0.5147891218945334	0.0	0	1.1018880164102565	7	-25.0	0	0	0	
sub-ADNI007S6341	ses-M036	task-rest		976	0.1935157245448794	0.170644055625574	0.8056655177933936	0.0010245901639344	1	1.1114628605128205	7	-14.0	0	0	0	
sub-ADNI007S6421	ses-M000	task-rest		976	0.1301790819313834	0.1077656271412175	0.8246052306092861	0.0010245901639344	1	1.21167704	7	-14.0	0	0	0	
sub-ADNI007S6421	ses-M012	task-rest		976	0.2008740700925321	0.1574869926825309	2.365004265679915	0.0122950819672131	12	1.162910874871795	7	-20.0	0	0	0	
sub-ADNI007S6455	ses-M000	task-rest		976	0.1375424422580539	0.1010714765088137	4.67748988065649	0.0092213114754098	9	1.0879102123076925	7	-9.0	0	0	0	
sub-ADNI007S6455	ses-M024	task-rest		976	0.1191552780647657	0.099012103546997	0.7651192320450714	0.0	0	1.0999384307692306	7	-12.0	0	0	0	
sub-ADNI007S6515	ses-M000	task-rest		976	0.262501449067666	0.2464956574602358	0.9383255930600084	0.0020491803278688	2	1.195965158974359	7	-21.0	0	0	0	
